"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"T467RQUU","journalArticle","2018","Al-Marri, Mubarak; Raafat, Hazem; Abdallah, Mustafa; Abdou, Sherif; Rashwan, Mohsen","Computer Aided Qur'an Pronunciation using DNN","Journal of Intelligent and Fuzzy Systems","","10641246","10.3233/JIFS-169508","","This paper presents a system for improving the quality of pronunciation error detection and correction for Qur'an recitation by Non-Arabic speakers. Most of the classical speech recognition systems are built using the Hidden Markov Model (HMM) with a Mixture of Gaussian Model (GMM). This paper attempts to enhance the GMM-HMM model's performance by using Deep Neural Networks (DNNs). The major part of the work done in this paper is involved in the collection and processing of speakers' data, and building and evaluation of baseline GMM system and the proposed DNN acoustic models for the Qur'an recitation framework. With the aim of solving some pronunciation problems and enhancing the overall performance of such a speech recognition system, we replace the mixture of Gaussians with a DNN. The DNN-HMM model outperforms the GMM-HMM model by 1.02% based on HTK's word accuracy equation. By calculating the insertion results for both models, DNN-HMM showed progress by 2.59%. In addition, in substitution results, DNN-HMM shows progress with the confusion phonemes DAA by 15.09% and DHA by 17.28%. All experiments and results are presented and discussed in detail.  2018-IOS Press and the authors. All rights reserved.","2018","2022-08-10 17:41:39","2022-08-10 17:41:39","","3257-3271","","5","34","","Journal of Intelligent and Fuzzy Systems","","","","","","","","","","","","","","","Publisher: IOS Press BV","","","http://dx.doi.org/10.3233/JIFS-169508","Neural networks; Deep neural networks; Speech recognition; Hidden Markov models; Mixtures; Image segmentation; Computer aided network analysis; Trellis codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRL3RCAF","conferencePaper","2018","Lee, Dongkyu Rroyr; Gyu La, Woong; Kim, Hwangnam","Drone Detection and Identification System using Artificial Intelligence","9th International Conference on Information and Communication Technology Convergence, ICTC 2018, October 17, 2018  -  October 19, 2018","","","10.1109/ICTC.2018.8539442","","As drone attracts much interest, the drone industry has opened their market to ordinary people, making drones to be used in daily lives. However, as it got easier for drone to be used by more people, safety and security issues have raised as accidents are much more likely to happen: colliding into people by losing control or invading secured properties. For safety purposes, it is essential for observers and drone to be aware of an approaching drone. In this paper, we introduce a comprehensive drone detection system based on machine learning. This system is designed to be operable on drones with camera. Based on the camera images, the system deduces location on image and vendor model of drone based on machine classification. The system is actually built with OpenCV library. We collected drone imagery and information for learning process. The system's output shows about 89 percent accuracy.  2018 IEEE.","2018","2022-08-10 17:41:39","2022-08-10 17:41:39","","1131-1133","","","","","","","9th International Conference on Information and Communication Technology Convergence: ICT Convergence Powered by Smart Intelligence, ICTC 2018","","","","Institute of Electrical and Electronics Engineers Inc.","Jeju Island, Korea, Republic of","","","","","","","","","","","http://dx.doi.org/10.1109/ICTC.2018.8539442","Deep learning; Learning systems; Artificial intelligence; Error detection; Classifiers; Image processing; Cameras; Aircraft detection; Drones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7MYYTWK","conferencePaper","2018","Agarwal, Akshay; Singh, Richa; Vatsa, Mayank; Ratha, Nalini","Are image-agnostic universal adversarial perturbations for face recognition difficult to detect?","9th IEEE International Conference on Biometrics Theory, Applications and Systems, BTAS 2018, October 22, 2018  -  October 25, 2018","","","10.1109/BTAS.2018.8698548","","High performance of deep neural network based systems have attracted many applications in object recognition and face recognition. However, researchers have also demonstrated them to be highly sensitive to adversarial perturbation and hence, tend to be unreliable and lack robustness. While most of the research on adversarial perturbation focuses on image specific attacks, recently, image-agnostic Universal perturbations are proposed which learn the adversarial pattern over training distribution and have broader impact on real-world security applications. Such adversarial attacks can have compounding effect on face recognition where these visually imperceptible attacks can cause mismatches. To defend against adversarial attacks, sophisticated detection approaches are prevalent but most of the existing approaches do not focus on image-agnostic attacks. In this paper, we present a simple but efficient approach based on pixel values and Principal Component Analysis as features coupled with a Support Vector Machine as the classifier, to detect image-agnostic universal perturbations. We also present evaluation metrics, namely adversarial perturbation class classification error rate, original class classification error rate, and average classification error rate, to estimate the performance of adversarial perturbation detection algorithms. The experimental results on multiple databases and different DNN architectures show that it is indeed not required to build complex detection algorithms; rather simpler approaches can yield higher detection rates and lower error rates for image agnostic adversarial perturbation.  2018 IEEE.","2018","2022-08-10 17:41:39","2022-08-10 17:41:39","","","","","","","","","2018 IEEE 9th International Conference on Biometrics Theory, Applications and Systems, BTAS 2018","","","","Institute of Electrical and Electronics Engineers Inc.","Redondo Beach, CA, United states","","","","","","","","","","","http://dx.doi.org/10.1109/BTAS.2018.8698548","Support vector machines; Error detection; Deep neural networks; Object recognition; Signal detection; Face recognition; Biometrics; Complexation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGLW7WFG","conferencePaper","2017","Kim, Woosuk; Kim, Myunggyu","Sports motion analysis system using wearable sensors and video cameras","8th International Conference on Information and Communication Technology Convergence, ICTC 2017, October 18, 2017  -  October 20, 2017","","","10.1109/ICTC.2017.8190863","","This paper introduces a novel system for sports motion analysis. The system utilizes wearable sensors and video cameras to detect a sports motion and to provide image sequences of the motion automatically. Deep neural networks were adopted for detection and explicit segmentation of a sports motion into submotions. The proposed system is evaluated by implementing a soccer kick analysis system as an example application.  2017 IEEE.","2017","2022-08-10 17:41:39","2022-08-10 17:41:39","","1089-1091","","","2017-December","","","","International Conference on Information and Communication Technology Convergence: ICT Convergence Technologies Leading the Fourth Industrial Revolution, ICTC 2017","","","","Institute of Electrical and Electronics Engineers Inc.","Jeju Island, Korea, Republic of","","","","","","","","","","","http://dx.doi.org/10.1109/ICTC.2017.8190863","Neural networks; Error detection; Deep neural networks; Wearable sensors; Image segmentation; Sports; Motion analysis; Video cameras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8XNGFBAR","conferencePaper","2019","Zuo, Chen; Zhang, Wei; Xie, Lingxi; Tian, Qi; Xiong, Hongkai","Det2Seg: A Two-Stage Approach for Road Object Segmentation from 3D Point Clouds","34th IEEE International Conference on Visual Communications and Image Processing, VCIP 2019, December 1, 2019  -  December 4, 2019","","","10.1109/VCIP47243.2019.8965792","","Object segmentation from 3D point clouds is an important topic in real-world applications. However, due to the sparsity and irregularity of point clouds, instance segmentation often suffers unsatisfying performance in various scenes such as autonomous driving. There are two main difficulties. First, in a wild scene, background noise often occupies a majority of the entire point set. Second, small-scale objects are often difficult to be recognized due to larger uncertainty. In this paper, we propose Det2Seg, a two-stage approach which alleviates the above issues towards more accurate instance segmentation of road-objects. In the first stage, we adopt Pointpillars [1] to detect the regions-of-interest that can localize and classify objects in a coarse level; in the second stage, we extract points from the detected regions into pillars, encode them into a new data format and feed it into a 2D convolutional neural network to perform fine-grained, domain-specific instance segmentation. We evaluate our approach on raw LiDAR (Light Detection And Ranging) data from the KITTI dataset [2]. The experimental results show that our approach largely outperforms the prior researches. In particular, our approach stands out for its significant ability on recognizing and segmenting small-scale objects, i.e., an improvement of over 20% in terms of Intersection over Union (IoU), beyond state-of-the-Arts, is obtained for the cyclist class.  2019 IEEE.","2019","2022-08-10 17:41:40","2022-08-10 17:41:40","","SPIE; University of Technology Sydney","","","","","","","2019 IEEE International Conference on Visual Communications and Image Processing, VCIP 2019","","","","Institute of Electrical and Electronics Engineers Inc.","Sydney, NSW, Australia","","","","","","","","","","","http://dx.doi.org/10.1109/VCIP47243.2019.8965792","Error detection; Convolutional neural networks; Roads and streets; Image segmentation; Optical radar; Visual communication","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRJY946R","conferencePaper","2019","Bai, Bing; Du, Yongzhao; Li, Ping; Lv, Yuchun","Cervical Lesion Detection Net","13th IEEE International Conference on Anti-Counterfeiting, Security, and Identification, ASID 2019, October 25, 2019  -  October 27, 2019","21635048","","10.1109/ICASID.2019.8925284","","Colposcopy is one of the important steps in the clinical screening of cervical intraepithelial neoplasia (CIN) and early cervical cancer. It directly affects the patient's diagnosis and treatment program. Therefore, it is widely used for cervical cancer screening. The present work proposes a cervical lesion detection net (CLDNet) model based on the deep convolutional neural network. The Squeeze-Excitation convolutional neural network (SE-CNN) is employed to extract depth features of the whole image. Moreover, the region proposal network (RPN) is used to generate a proposal box of the region of interest (ROI). Finally, the region of interest is classified and proposal box regression is performed to locate the cervical lesion region. The Squeeze-Excitation (SE block) is used to strengthen important features and suppress non-primary features, improve feature extraction ability, which is beneficial to feature classification and proposal box regression in the regions of interest. It is found that the average accuracy of the model extraction lesion region is 91.87% and the average recall rate is 84.53%, which can play a good role in the auxiliary diagnosis.  2019 IEEE.","2019","2022-08-10 17:41:40","2022-08-10 17:41:40","","168-172","","","2019-October","","","","Proceedings of the International Conference on Anti-Counterfeiting, Security and Identification, ASID","","","","IEEE Computer Society","Xiamen, China","","","","","","","","","","","http://dx.doi.org/10.1109/ICASID.2019.8925284","Error detection; Feature extraction; Diseases; Patient treatment; Deep neural networks; Convolutional neural networks; Extraction; Convolution; Image segmentation; Program diagnostics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UPWULM32","conferencePaper","2019","Konovalov, Dmitry A.; Saleh, Alzayat; Bradley, Michael; Sankupellay, Mangalam; Marini, Simone; Sheaves, Marcus","Underwater Fish Detection with Weak Multi-Domain Supervision","2019 International Joint Conference on Neural Networks, IJCNN 2019, July 14, 2019  -  July 19, 2019","","","10.1109/IJCNN.2019.8851907","","Given a sufficiently large training dataset, it is relatively easy to train a modern convolution neural network (CNN) as a required image classifier. However, for the task of fish classification and/or fish detection, if a CNN was trained to detect or classify particular fish species in particular background habitats, the same CNN exhibits much lower accuracy when applied to new/unseen fish species and/or fish habitats. Therefore, in practice, the CNN needs to be continuously fine-tuned to improve its classification accuracy to handle new project-specific fish species or habitats. In this work we present a labelling-efficient method of training a CNN-based fish-detector (the Xception CNN was used as the base) on relatively small numbers (4,000) of project-domain underwater fish/no-fish images from 20 different habitats. Additionally, 17,000 of known negative (that is, missing fish) general-domain (VOC2012) above-water images were used. Two publicly available fish-domain datasets supplied additional 27,000 of above-water and underwater positive/fish images. By using this multi-domain collection of images, the trained Xception-based binary (fish/not-fish) classifier achieved 0.17% false-positives and 0.61% false-negatives on the project's 20,000 negative and 16,000 positive holdout test images, respectively. The area under the ROC curve (AUC) was 99.94%.  2019 IEEE.","2019","2022-08-10 17:41:40","2022-08-10 17:41:40","","","","","2019-July","","","","Proceedings of the International Joint Conference on Neural Networks","","","","Institute of Electrical and Electronics Engineers Inc.","Budapest, Hungary","","","","","","","","","","","http://dx.doi.org/10.1109/IJCNN.2019.8851907","Classification (of information); Neural networks; Error detection; Large dataset; Convolution; Fish; Fisheries; Ecosystems; Fish detectors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H8F5MDWQ","journalArticle","2019","Zhang, Zhiyong; Yang, Jialing; Zhao, Juanjuan","An automatic detection model of pulmonary nodules based on deep belief network","International Journal of Wireless and Mobile Computing","","17411084","10.1504/IJWMC.2019.097415","","Deep belief network (DBN) is a typical representative of deep learning, which has been widely used in speech recognition, image recognition and text information retrieval. Owing to a large number of CT images formed by the advanced spiral CT scanning technology, a pulmonary nodules detection model based on user-defined deep belief network with five layers (PndDBN-5) is proposed in this paper. The process of the method consists of three main stages: image pre-processing, training of PndDBN-5, testing of PndDBN-5. First, the segmentation of lung parenchyma is done. Segmented images are cut with minimum external rectangle and resized using the bilinear interpolation method. Then the model PndDBN-5 is built and trained with pre-processed training samples. Finally, testing PndDBN-5 with pre-processed testing samples is completed. The data used in this method are derived from The Lung Image Database Consortium and Image Database Resource Initiative (LIDC-IDRI) which is the largest open lung nodule database in the world. The experimental results show that the correct rate of PndDBN-5 model for pulmonary nodule detection reached 97.5%, which is significantly higher than the traditional detection method. Copyright  2019 Inderscience Enterprises Ltd.","2019","2022-08-10 17:41:40","2022-08-10 17:41:40","","7-13","","1","16","","International Journal of Wireless and Mobile Computing","","","","","","","","","","","","","","","Publisher: Inderscience Publishers","","","http://dx.doi.org/10.1504/IJWMC.2019.097415","Deep learning; Computerized tomography; Error detection; Database systems; Speech recognition; Network layers; Image recognition; Biological organs; Character recognition; Positron emission tomography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KQ7H362B","conferencePaper","2017","Kabani, Abdulwahab; El-Sakka, Mahmoud R.","Improving Right Whale recognition by fine-tuning alignment and using wide localization network","30th IEEE Canadian Conference on Electrical and Computer Engineering, CCECE 2017, April 30, 2017  -  May 3, 2017","08407789","","10.1109/CCECE.2017.7946736","","Right Whales can be recognized by the callosities pattern on their heads. They are an endangered species with an estimated 450 whales remaining. Marine biologists regularly perform manual recognition of the whales while monitoring the population but the process is slow and time consuming. Deep learning methods achieved state-of-the-art results on several visual recognition tasks. However, training deep learning models on this task is very difficult because the number of training images is low. We propose a wide localization network which can be used to localize the region of interest in image. Once the region of interest is localized, a deep learning model can be used to classify the whales. The solution we describe in this paper achieves an accuracy score of 78.7% and ranks as one of the best 3 solutions on this dataset.  2017 IEEE.","2017","2022-08-10 17:41:40","2022-08-10 17:41:40","","","","","0","","","","Canadian Conference on Electrical and Computer Engineering","","","","Institute of Electrical and Electronics Engineers Inc.","Windsor, ON, Canada","","","","","","","","","","","http://dx.doi.org/10.1109/CCECE.2017.7946736","Deep learning; Learning systems; Error detection; Deep neural networks; Convolutional neural networks; Conservation; Image segmentation; Image classification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJN3GC7S","conferencePaper","2019","Wei, Bing; Hao, Kuangrong; Tang, Xue-Song; Ren, Lihong","Fabric defect detection based on faster RCNN","Artificial Intelligence on Fashion and Textiles Conference, AIFT 2018, June 27, 2018  -  June 29, 2018","21945357","","10.1007/978-3-319-99695-0_6","","Considering that the traditional detection of fabric defect can be time-consuming and less-efficient, a modified faster regional-based convolutional network method (Faster RCNN) based on the VGG structure is proposed. In the paper, we improved the Faster RCNN to suit our fabric defect dataset. In order to reduce the influence of input data for Faster RCNN, we expanded the fabric defect data. Meanwhile, by taking the characteristics of the fabric defect images, we reduce the number of anchors in the Faster RCNN. In the process of training the network, VGG16 can extract the feature map through the 13 conv layers in which the activation function is Relu, and four pooling layers. Then, the region proposal network (RPN) generates the foreground anchors and bounding box regression, and then calculates the proposals. Finally, the ROI Pooling layer uses the proposals from the feature maps to extract the proposal feature into the subsequent full connection and softmax network for classification. The experimental results show the capability of fabric defect detection via the modified Faster RCNN model and indicate its effectiveness.  Springer Nature Switzerland AG 2019.","2019","2022-08-10 17:41:41","2022-08-10 17:41:41","","45-51","","","849","","","","Advances in Intelligent Systems and Computing","","","","Springer Verlag","Hong Kong, China","","","","","","","","","","","http://dx.doi.org/10.1007/978-3-319-99695-0_6","Classification (of information); Error detection; Convolutional neural networks; Defects; Anchors; Textiles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WWVQVTSH","conferencePaper","2016","Kabani, Abdul Wahab; El-Sakka, Mahmoud R.","Object detection and localization using deep convolutional networks with softmax activation and multi-class log loss","13th International Conference on Image Analysis and Recognition, ICIAR 2016, July 13, 2016  -  July 16, 2016","03029743","","10.1007/978-3-319-41501-7_41","","We introduce a deep neural network that can be used to localize and detect a region of interest (ROI) in an image. We show how this network helped us extract ROIs when working on two separate problems: a whale recognition problem and a heart volume estimation problem. In the former problem, we used this network to localize the head of the whale while in the later we used it to localize the heart left ventricle from MRI images. Most localization networks regress a bounding box around the region of interest. Unlike these architecture, we treat the problem as a classification problem where each pixel in the image is a separate class. The network is trained on images along with masks which indicate where the object is in the image. We treat the problem as a multi-class classification. Therefore, the last layer has a softmax activation. Furthermore, during training, the mutli-class log loss is minimized just like any classification task.  Springer International Publishing Switzerland 2016.","2016","2022-08-10 17:41:41","2022-08-10 17:41:41","","358-366","","","9730","","","","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","","Springer Verlag","Povoa de Varzim, Portugal","","","","","","","","","","","http://dx.doi.org/10.1007/978-3-319-41501-7_41","Deep learning; Neural networks; Error detection; Deep neural networks; Convolutional neural networks; Convolution; Object detection; Chemical activation; Image segmentation; Image classification; Magnetic resonance imaging; Radioactivity logging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A444MDBS","conferencePaper","2018","Ale, Laha; Zhang, Ning; Li, Longzhuang","Road Damage Detection Using RetinaNet","2018 IEEE International Conference on Big Data, Big Data 2018, December 10, 2018  -  December 13, 2018","","","10.1109/BigData.2018.8622025","","Road damage detection is of importance to road maintenance, which typically requires huge amount of manual efforts. In this work, we leverage deep learning models to analyze the road images to detect road damages efficiently. Specifically, we train and test different deep learning methods to identify efficient models with high accuracy. Although two-stage detector, applied object classification and bounding-box regression on proposed regions, can achieve high accuracy in object detection, it runs slow due to its high computational cost. Instead, we adopt one-stage detectors, classification and bounding-box regression at a single stage, because they are faster than two-stage detectors. In this work, we have trained and tested several one-stage models and found a fast model called RetinaNet can detect road damages with relatively high accuracy. A user guide of the source code and predicted examples of trained model have been provided as a markdown document and jupyter notebook, respectively1.  2018 IEEE.","2018","2022-08-10 17:41:41","2022-08-10 17:41:41","","5197-5200","","","","","","","Proceedings - 2018 IEEE International Conference on Big Data, Big Data 2018","","","","Institute of Electrical and Electronics Engineers Inc.","Seattle, WA, United states","","","","","","","","","","","http://dx.doi.org/10.1109/BigData.2018.8622025","Big data; Deep learning; Learning systems; Error detection; Object detection; Roads and streets; Damage detection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFZNWZ26","conferencePaper","2018","Zatonskikh, Efim V.; Borzunov, Georgii I.; Kogos, Konstantin","Development of elements of two-level biometrie protection based on face and speech recognition in the video stream","2018 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, ElConRus 2018, January 29, 2018  -  February 1, 2018","","","10.1109/EIConRus.2018.8317401","","This paper presents the results obtained when creating a prototype of a software complex that implements speech recognition in the video stream by the motion of the lips with the help of a neural network. This speech recognition based on lip's motions is considered as a stage of two-level biometric authentication. The construction of a neural network model based on LSTM layers is also described here, which is basis of speech recognition's realization. To train this model we assembled and processed database containing recordings of words from a given set of classes. To process and extract the words from the video, the lip model was developed and optimized, described by the time variation of the geometric coordinates of the main points of the image of the lips. As result we achieved model that can recognize words from a given set of classes with an accuracy of 73.1%.  2018 IEEE.","2018","2022-08-10 17:41:41","2022-08-10 17:41:41","","1579-1583","","","2018-January","","","","Proceedings of the 2018 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, ElConRus 2018","","","","Institute of Electrical and Electronics Engineers Inc.","St. Petersburg and Moscow, Russia","","","","","","","","","","","http://dx.doi.org/10.1109/EIConRus.2018.8317401","Long short-term memory; Neural networks; Error detection; Speech recognition; Multilayer neural networks; Face recognition; Software prototyping; Video streaming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"575S32EQ","conferencePaper","2019","Zhao, Yang; Chang, Ming-Ching; Tu, Peter","WIP abstract: Deep intelligent network for device-free people tracking","10th ACM/IEEE International Conference on Cyber-Physical Systems, ICCPS 2019, part of the 2019 CPS-IoT Week, April 16, 2019  -  April 18, 2019","","","10.1145/3302509.3313312","","Recent radio frequency (RF) sensing techniques use a network of RF sensors to detect and locate people that do not carry any devices and can operate in non line-of-sight environments. Model-based device-free RF sensing systems use statistical models to quantify human presence and motion based on the received RF signal measurements. However, such methods often require the fine tuning of multiple model-dependent parameters in order to achieve sub meter accuracy. In this work, we propose to use deep neural networks together with visual tracking systems to effectively generate training data so as to learn a general model. Our method can automatically produce human motion and occupancy images from RF sensor network measurements without the need for manual RF model parameter tuning.  2019 Copyright held by the owner/author(s).","2019","2022-08-10 17:41:41","2022-08-10 17:41:41","","302-303","","","","","","","ICCPS 2019 - Proceedings of the 2019 ACM/IEEE International Conference on Cyber-Physical Systems","","","","Association for Computing Machinery","Montreal, QC, Canada","","","","","","","","","","","http://dx.doi.org/10.1145/3302509.3313312","Neural networks; Error detection; Deep neural networks; Sensor networks; Embedded systems; Surface discharges; Intelligent networks; Tuning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L78W56K6","journalArticle","2018","Kim, Woosuk; Kim, Myunggyu","On-line detection and segmentation of sports motions using a wearable sensor","Sensors (Switzerland)","","14248220","10.3390/s18030913","","In sports motion analysis, observation is a prerequisite for understanding the quality of motions. This paper introduces a novel approach to detect and segment sports motions using a wearable sensor for supporting systematic observation. The main goal is, for convenient analysis, to automatically provide motion data, which are temporally classified according to the phase definition. For explicit segmentation, a motion model is defined as a sequence of sub-motions with boundary states. A sequence classifier based on deep neural networks is designed to detect sports motions from continuous sensor inputs. The evaluation on two types of motions (soccer kicking and two-handed ball throwing) verifies that the proposed method is successful for the accurate detection and segmentation of sports motions. By developing a sports motion analysis system using the motion model and the sequence classifier, we show that the proposed method is useful for observation of sports motions by automatically providing relevant motion data for analysis.  2018 by the authors. Licensee MDPI, Basel, Switzerland.","2018","2022-08-10 17:41:41","2022-08-10 17:41:41","","","","3","18","","Sensors (Switzerland)","","","","","","","","","","","","","","","Publisher: MDPI AG","","","http://dx.doi.org/10.3390/s18030913","Classification (of information); Neural networks; Quality control; Error detection; Deep neural networks; Wearable sensors; Image segmentation; Sports; Motion analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWRMYXRS","conferencePaper","2018","Seabright, Matthew; Streeter, Lee; Cree, Michael; Duke, Mike; Tighe, Rachael","Simple Stereo Matching Algorithm for Localising Keypoints in a Restricted Search Space","2018 International Conference on Image and Vision Computing New Zealand, IVCNZ 2018, November 19, 2018  -  November 21, 2018","21512191","","10.1109/IVCNZ.2018.8634791","","Modern stereo matching algorithms generally rely on matching image features such as colour and texture to find corresponding matches between images. They can provide very good results but be very computationally intensive. However, in cases where the objects to be localised lie approximately on a known plane, a much simpler algorithm can be applied. One such case is localising kiwifruit in modern orchards, as the plants are trained to grow in a planar structure known as a pergola. The proposed algorithm uses tight distance limits (based on orchard geometry) to reduce the search space for matching fruit to a small window. For the majority of kiwifruit, the search window is small enough to contain only one fruit in the adjacent image, giving only a single solution. In cases where there are tightly grouped fruit or false positive fruit detections adjacent to true positive fruit detections, there can be multiple potential matching solutions. To solve these, each potential solution is evaluated based on how closely it conforms to the mean object distance from camera and a solution is selected. On real world test data containing 121 image pairs, the algorithm has a 99.2 % true positive rate. Computation time was 1.97 ms per image pair.  2018 IEEE.","2018","2022-08-10 17:41:41","2022-08-10 17:41:41","","","","","2018-November","","","","International Conference Image and Vision Computing New Zealand","","","","IEEE Computer Society","Auckland, New zealand","","","","","","","","","","","http://dx.doi.org/10.1109/IVCNZ.2018.8634791","Error detection; Convolutional neural networks; Textures; Stereo image processing; Fruits; Orchards","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z9BYZ9CF","conferencePaper","2019","Lucio, Diego R.; Laroca, Rayson; Zanlorensi, Luiz A.; Moreira, Gladston; Menotti, David","Simultaneous iris and periocular region detection using coarse annotations","32nd SIBGRAPI Conference on Graphics, Patterns and Images, SIBGRAPI 2019, October 28, 2019  -  October 31, 2019","","","10.1109/SIBGRAPI.2019.00032","","In this work, we propose to detect the iris and periocular regions simultaneously using coarse annotations and two well-known object detectors: YOLOv2 and Faster R-CNN. We believe coarse annotations can be used in recognition systems based on the iris and periocular regions, given the much smaller engineering effort required to manually annotate the training images. We manually made coarse annotations of the iris and periocular regions (122K images from the visible (VIS) spectrum and 38K images from the near-infrared (NIR) spectrum). The iris annotations in the NIR databases were generated semi-automatically by first applying an iris segmentation CNN and then performing a manual inspection. These annotations were made for 11 well-known public databases (3 NIR and 8 VIS) designed for the iris-based recognition problem, and are publicly available to the research community1. Experimenting our proposal on these databases, we highlight two results. First, the Faster R-CNN + Feature Pyramid Network (FPN) model reported an Intersection over Union (IoU) higher than YOLOv2 (91.86% vs 85.30%). Second, the detection of the iris and periocular regions being performed simultaneously is as accurate as performed separately, but with a lower computational cost, i.e. two tasks were carried out at the cost of one.  2019 IEEE.","2019","2022-08-10 17:41:42","2022-08-10 17:41:42","","178-185","","","","","","","Proceedings - 32nd Conference on Graphics, Patterns and Images, SIBGRAPI 2019","","","","Institute of Electrical and Electronics Engineers Inc.","Rio de Janeiro, Brazil","","","","","","","","","","","http://dx.doi.org/10.1109/SIBGRAPI.2019.00032","Error detection; Convolutional neural networks; Database systems; Object detection; Infrared devices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49IN6VIN","conferencePaper","2019","Cao, Wen; Zou, Yuxin; Luo, Mingyuan; Zhang, Peng; Wang, Wei; Huang, Wei","Deep Discriminant Learning-based Asphalt Road Cracks Detection via Wireless Camera Network","2019 IEEE International Conference on Computing, Communications and IoT Applications, ComComAp 2019, October 26, 2019  -  October 28, 2019","","","10.1109/ComComAp46287.2019.9018831","","The detection of cracks on asphalt pavement is an important task to ensure the safety of driving and the service life of pavement. Based on a visual camera-based asphalt pavement crack detection system introduced in this paper, the asphalt pavement image data can be wirelessly transmitted and the detection of cracks within the image data can be carried out in real-time. Main steps of the processing are as follows. First, the transmitted images are preprocessed via histogram equalization, Gaussian filtering, edge detection, morphological gradient, data augmentation, etc. Then, this paper proposes three deep discriminant learning-based models as classifiers, whose performance are also compared with those of classifiers based on popular deep generative adversarial learning-based models and classic machine learning models. Experimental results demonstrate that the detection method based on the VGG19 classifier has the most satisfactory performance, in which an average $F_{1}$ score of 0.8886 is reported. Also, the introduced method is robust for various situations in this asphalt pavement crack detection study.  2019 IEEE.","2019","2022-08-10 17:41:42","2022-08-10 17:41:42","","53-58","","","","","","","2019 Computing, Communications and IoT Applications, ComComAp 2019","","","","Institute of Electrical and Electronics Engineers Inc.","Shenzhen, China","","","","","","","","","","","http://dx.doi.org/10.1109/ComComAp46287.2019.9018831","Deep learning; Error detection; Internet of things; Asphalt pavements; Edge detection; Cameras; Crack detection; Asphalt mixtures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
