"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YCKHHA4V","conferencePaper","2019","Liao, Wen-Hung; Huang, Yen-Ting; Yang, Tsu-Hsuan; Wu, Yi-Chieh","Analyzing Social Network Data Using Deep Neural Networks: A Case Study Using Twitter Posts","21st IEEE International Symposium on Multimedia, ISM 2019, December 9, 2019  -  December 11, 2019","","","10.1109/ISM46123.2019.00053","","The limitation on the total number of characters compels Twitter users to compose their messages more succinctly, suggesting a stronger association between text and image. In this paper, we employ computer vision and word embedding techniques to analyze the relationship between image content and text messages and explore the rich information entangled. Specifically, we collected all tweets which include keywords related to Taiwan during 2017. After data cleaning, we apply machine learning techniques to classify tweets into travel and non-travel types. This is achieved by employing deep neural networks to process and integrate text and image information. Within each class, we use hierarchical clustering to further partition the data into different clusters and investigate their characteristics. Through this research, we expect to identify the relationship between text and images in a tweet and gain more understanding of the properties of tweets on social networking platforms. The proposed framework and corresponding analytical results should also prove useful for qualitative research.  2019 IEEE.","2019","2022-06-10 02:10:23","2022-07-31 15:40:55","","237-238","","","","","","","Proceedings - 2019 IEEE International Symposium on Multimedia, ISM 2019","","","","Institute of Electrical and Electronics Engineers Inc.","San Diego, CA, United states","","","","","","","","","","","http://dx.doi.org/10.1109/ISM46123.2019.00053","Deep learning; Learning systems; Neural networks; Deep neural networks; Social networking (online); Hierarchical clustering; deep learning; Twitter; graphical and text analysis; social networks; Word2Vec","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XBDSSEAJ","journalArticle","2022","Ding, Zixiang; Chen, Yaran; Li, Nannan; Zhao, Dongbin","BNAS-v2: Memory-Efficient and Performance-Collapse-Prevented Broad Neural Architecture Search","","","21682216","10.1109/TSMC.2022.3143201","","In this article, we propose BNAS-v2 to further improve the efficiency of broad neural architecture search (BNAS), which employs a broad convolutional neural network (BCNN) as the search space. In BNAS, the single-path sampling-updating strategy of an overparameterized BCNN leads to terrible unfair training issue, which restricts the efficiency improvement. To mitigate the unfair training issue, we employ a continuous relaxation strategy to optimize all paths of the overparameterized BCNN simultaneously. However, continuous relaxation leads to a performance collapse issue that leads to the unsatisfactory performance of the learned BCNN. For that, we propose the confident learning rate (CLR) and introduce the combination of partial channel connections and edge normalization. Experimental results show that 1) BNAS-v2 delivers state-of-the-art search efficiency on both CIFAR-10 (0.05 GPU days, which is 4x faster than BNAS) and ImageNet (0.19 GPU days) with better or competitive performance; 2) the above two solutions are effectively alleviating the performance collapse issue; and 3) BNAS-v2 achieves powerful generalization ability on multiple transfer tasks, e.g., MNIST, FashionMNIST, NORB, and SVHN. The code is available at https://github.com/zixiangding/BNASv2. IEEE","2022","2022-06-10 02:10:23","2022-07-31 14:42:34","","","","","","","","","IEEE Transactions on Systems, Man, and Cybernetics: Systems","","","","","","","","","","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","","","http://dx.doi.org/10.1109/TSMC.2022.3143201","Learning algorithms; Neural networks; Network architecture; Convolution; Optimization; Job analysis; Computer architecture; Efficiency; Program processors; Graphics processing unit; Topology; Training; Task analysis; image classification; Image enhancement; Computer graphics; Broad neural architecture search (BNAS); confident learning rate (CLR); continuous relaxation; Graphics processing units; partial channel connections (PC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84F2HBIJ","conferencePaper","2020","Atymtayeva, Lyazzat; Kozhakhmet, Kanat; Savchenko, Alexander","Automated system for monitoring of educational processes: collection, management, and modeling of data","10th International Symposium on Business Modeling and Software Design, BMSD 2020, July 6, 2020  -  July 8, 2020","18651348","","10.1007/978-3-030-52306-0_24","","Currently, the most of the processes at the educational analytical centers entirely depend on the human factor. Automation of the real-time monitoring system for the educational processes can be possible through the development and improvement of the information technologies, algorithms and computational methods, such as machine learning methods, analysis and visualization of big data processes. This paper covers the issues of the development of automated system for monitoring of educational processes from the point of view of data collection, data management, and data modeling. It includes the stages of data collection with the description of data engineering methods, data management procedures, algorithms of data cleaning and filtering, data modeling and visualization processes as well as the description of intelligent algorithms for scoring analysis of results. The principal feature that characterizes the development of the mentioned automated system is the using of availability of user experience data from existing educational sites and other open data sources that allow us to create a complete vision of the educational processes state at various levels.  Springer Nature Switzerland AG 2020.","2020","2022-06-10 02:10:24","2022-07-31 14:51:44","","341-351","","","391 LNBIP","","","","Lecture Notes in Business Information Processing","","","","Springer","Berlin, Germany","","","","","","","","","","","http://dx.doi.org/10.1007/978-3-030-52306-0_24","Monitoring; Machine learning; Automation; Software design; Open Data; Information management; Data acquisition; Data visualization; Information analysis; Visualization; User experience; Education; Data collection; Data modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6SHAPQZM","journalArticle","2022","Fruytier, Pierre-Andre M.; Dev, Arun Kr","Predicting Ship Maintenance and Repair Labor with Artificial Neural Networks","Journal of Ship Production and Design","","21582866","10.5957/JSPD.10200027","","Ship maintenance and repair work cost estimation is often regarded as an ""Art,"" which may contribute to the financial success or distress of a shipyard. Regarded as experts by senior management, estimators are among the most valued resources, and nonetheless, human. Over time, estimators learn from mistakes, and get better with tenure at sharpening assessments. When estimators retire without having groomed an apprentice, shipyards may be at risk of losing a lot of know-how, all at once. These shipyards may well find very costly to experience, for a while, estimating skills stepping back on the learning curve. Yet, even shipyards relying on less advanced information technology may have unwittingly accumulated a lot of valuable data relevant to ship maintenance and repair works. These shipyards may overlook how easily accessible knowledge can be turned into a competitive advantage through predictive analytics. Not only can this data be literally mined, but machine learning algorithms, such as Artificial Neural Networks (ANN), can now process it for a speedy and preliminary estimate through faster and cheaper computing power. To be clear, the purpose is not to replace the human estimator but to help the expert quickly assess, when times are busy, whether to bid or not on a specific project opportunity. In the absence of The Master Estimator, an Apprentice may also look for a quick and cheap sanity check of the prepared estimate before submitting a bid. The study carried out in this article is based on all ship maintenance and repair data recorded at a single North American shipyard over the last 19 years since the current information systems were implemented. This raw data extract with all directly paid hours logged daily by workers on 1277 ship maintenance and repair projects was screened through advanced data cleansing. To enrich the cleansed data tables, additional independent variables were subsequently collected internally and externally to develop a trainingtesting data set. The final 657 projects represent 136 vessels regrouped in eight types, for which 28 other independent variables were all made available for training up to testing simple ANN models. The scope of this article is limited to the estimation of the direct labor required to complete ship maintenance and repair projects on a specific type of vessels for which workforce planning and tactical pricing was deemed the most relevant to keep the business afloat.  2022 Society of Naval Architects and Marine Engineers. All rights reserved.","2022","2022-06-10 02:10:24","2022-07-31 04:43:51","","9","","1","38","","Journal of Ship Production and Design","","","","","","","","","","","","","","","Publisher: Society of Naval Architects and Marine Engineers","","","http://dx.doi.org/10.5957/JSPD.10200027","Repair; Machine learning; Learning algorithms; Technology transfer; Neural networks; Forecasting; Ships; Predictive analytics; Large dataset; Statistical tests; Data mining; Risk perception; Competition; Cost estimating; Shipbuilding; Shipyards; Artificial Neural Networks (ANN); predictive model; direct labor; man-days; man-hours; ship maintenance; ship repair; shipyard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPB4D446","journalArticle","2022","Liu, Yongnan; Guan, Xin; Peng, Yu; Chen, Hongyang; Ohtsuki, Tomoaki; Han, Zhu","Blockchain-Based Task Offloading for Edge Computing on Low-Quality Data via Distributed Learning in the Internet of Energy","IEEE Journal on Selected Areas in Communications","","07338716","10.1109/JSAC.2021.3118417","","With the development of the Internet of energy, more and more participants share data by different types of edge devices. However, such multi-source heterogenous data typically contain low-quality data, e.g., missing values, which may result in potential risks. Besides, resource-constrained devices incur large latency in edge computing networks. To alleviate such latency, distributed task offloading schemes are designed to share the computation burden between edge nodes and nearby servers. However, there are three main drawbacks of such schemes. First, low-quality data are not carefully evaluated by constraints under scenarios, which may result in slow convergence in distributed computation. Second, multi-source data including sensitive information are computed and shared among edge nodes without privacy protection. Third, distributed tasks on low-quality data may result in low-quality results even with an optimal offloading scheme. To address the problems above, a task offloading framework for edge computing based on consortium blockchain and distributed reinforcement learning is proposed in this paper, which can provide high-quality task offloading policies with data privacy protected. This framework consists of three key components: data quality evaluation (DQ) with multiple data quality dimensions, data repairing (DR) with a repairing algorithm based on a novel repairing consensus mechanism and distributed reinforcement learning for task arrangement (DELTA) with a distributed reinforcement learning algorithm based on a novel low-quality data distributing strategy. Numeric results are presented to illustrate the effectiveness and efficiency of the proposed task offloading framework for edge computing on low-quality data in the IoE.  1983-2012 IEEE.","2022","2022-06-10 02:10:24","2022-07-31 14:42:37","","657-676","","2","40","","IEEE Journal on Selected Areas in Communications","","","","","","","","","","","","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","","","http://dx.doi.org/10.1109/JSAC.2021.3118417","Repair; Learning algorithms; Reinforcement learning; Quality control; Blockchain; Edge computing; Data privacy; Task analysis; Data integrity; Blockchains; consortium blockchain; data quality; distributed learning; Internet of energy; Organizations; task offloading; ALLOCATION; IOT; RESOURCE OPTIMIZATION; THINGS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXMSTKF8","journalArticle","2022","Chen, Peng; Du, Xin; Lu, Zhihui; Wu, Jie; Hung, Patrick C.K.","EVFL: An explainable vertical federated learning for data-oriented Artificial Intelligence systems","Journal of Systems Architecture","","13837621","10.1016/j.sysarc.2022.102474","","Vertical federated learning (VFL), as one of the latest advances of security in the data-oriented Artificial Intelligence (AI) systems, facilitates better keeping the AI systems converge faster with higher performance and security. Since a large amount of data from these systems is often of low quality, the training data needs to be interpreted and evaluated. While there have been some research efforts, they still have significant shortcomings, such as high computational complexity and impracticality. Considering the characteristics of the data, the interpretation of machine learning models allows for data cleansing, which can improve data quality and help regulators understand the decision-making process. In this paper, we propose an explainable vertical federated learning (EVFL) framework, including the credibility assessment strategy, the federated counterfactual explanation and the importance rate (IR) metric. Furthermore, we initialize the knowledge-based counterfactual instance based on prior knowledge and retrain the federated counterfactual method for feasible counterfactual features. We report experimental results obtained on the Lending Club and Zhongyuan datasets for implementing our framework to show that our approach is significantly effective. Notably, on the Lending Club dataset, our method can have a +4.9% improvement over other selections.  2022 Elsevier B.V.","2022","2022-06-10 02:10:24","2022-07-31 13:52:54","","","","","126","","Journal of Systems Architecture","","","","","","","","","","","","","","","Publisher: Elsevier B.V.","","","http://dx.doi.org/10.1016/j.sysarc.2022.102474","Learning systems; Decision making; Knowledge based systems; Data cleansing; Data-oriented AI; Feature importance; Federated counterfactual explanation; Vertical federated learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EM6CUHK5","conferencePaper","2019","Ebaid, A.; Thirumuruganathan, S.; Aref, W.G.; Elmagarmid, A.; Ouzzani, M.","EXPLAINER: Entity Resolution Explanations","2019 IEEE 35th International Conference on Data Engineering (ICDE), 8-11 April 2019","","","10.1109/ICDE.2019.00224","","Entity Resolution is a fundamental data cleaning and integration problem that has received considerable attention in the past few decades. While rule-based methods have been used in many practical scenarios and are often easy to understand, machine-learning-based methods provide the best accuracy. However, the state-of-the-art classifiers are very opaque. There has been some work towards understanding and debugging the early stages of the entity resolution pipeline, e.g. blocking and generating features (similarity scores). However, there are no such efforts for explaining the model or its predictions. In this demo, we propose ExplainER, a tool to understand and explain entity resolution classifiers with different granularity levels of explanations. Using several benchmark datasets, we will demonstrate how ExplainER can handle different scenarios for a variety of classifiers.","2019","2022-06-10 02:10:24","2022-07-31 13:50:39","","2000-3","","","","","","","2019 IEEE 35th International Conference on Data Engineering (ICDE). Proceedings","","","","IEEE Computer Society","Los Alamitos, CA, USA","","","","","","","","","","","http://dx.doi.org/10.1109/ICDE.2019.00224","Pipelines; learning (artificial intelligence); pattern classification; Visualization; Analytical models; Computational modeling; Predictive models; Tools; Entity Resolution, Data Cleaning, Data Integration, Data Cleaning Explanations, Explainable AI; Erbium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANFH2PDD","journalArticle","2021","Chethan, G.S.; Vinay, S.","Analytical Framework for Binarized Response for Enhancing Knowledge Delivery System","International Journal of Advanced Computer Science and Applications","","2156-5570","","","The student feedback offer effective insight into their experience of knowledge transfer, routinely collected in academic institutions. However, the existing research literature lacks reporting whether the comments in education system are helpful or non-useful. Most of the existing works are limited to sentiment polarity computation only, and teacher evaluation is carried out without considering the aspects of the teaching. This study analyzes student comments and classifies comments as applicable and non-useful for the teacher scoring system. In the proposed research, the data considered is the student feedback collected from the teacher rating website. The study performed phase-by-phase text data modeling. First, exploratory analysis is carried out on the student feedback dataset to understand text data characteristics and features. Based on the exploratory analysis, appropriate steps are determined to perform preprocessing operations for data cleaning. Using natural language processing context, the study only focuses on removing stop words and common words that belong to both useful and non-useful contexts. BoW model is considered for features extraction, and two probabilistic supervised machine learning models are used for comment classification. The study outcome exhibits that Gaussian Naive Bayes outperforms Multinominal Naive Bayes in accuracy, precision, recall rate, and F1-score.","2021","2022-06-10 02:10:24","2022-07-31 02:29:35","","507-16","","11","12","","International Journal of Advanced Computer Science and Applications","","Int. J. Adv. Comput. Sci. Appl. (USA)","","","","","","","","","","","","","Place: USA Publisher: Science and Information (SAI) Organization","","","http://dx.doi.org/10.14569/IJACSA.2021.0121157","Learning algorithms; data analysis; learning (artificial intelligence); pattern classification; Natural language processing systems; Supervised learning; Education computing; natural language processing; feature extraction; Students; Bayes methods; Knowledge management; machine learning; Education; text analysis; computer aided instruction; knowledge transfer; student feedback","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3H45ZSR","conferencePaper","2019","Casas-Velasco, Daniela M.; Villota-Jacome, William F.; Da Fonseca, Nelson L. S.; Caicedo Rendon, Oscar M.","Delay estimation in fogs based on software-defined networking","2019 IEEE Global Communications Conference, GLOBECOM 2019, December 9, 2019  -  December 13, 2019","","","10.1109/GLOBECOM38437.2019.9013980","","Fog computing brings the advantages and power of cloud computing to the edge of the network. Software-Defined Networking (SDN) has been considered as a feasible solution to cope with the complexity of the orchestration of fog devices. Nevertheless, the use of an SDN controller introduces delays into the transport of packet flows in the fog layer, which may impact on the Quality of Service (QoS) of applications in the continuum IoT-Fog-Cloud. In this paper, we propose a regression model for predicting delay values in an SDN-based fog layer. To build up the regression model, we constructed a dataset, performed data cleaning, carried out feature selection, and applied different Machine Learning (ML) techniques. Our evaluation results reveal that the Random Forest (RF) technique overperforms Decision Tree (DT) and Neural Network (NN) techniques on predicting the delay in an SDN-based fog layer. Furthermore, the predicted delay values reinforce that a fog layer based on SDN can support different latency-sensitive applications.  2019 IEEE.","2019","2022-06-10 02:10:25","2022-07-31 03:04:49","","","","","","","","","2019 IEEE Global Communications Conference, GLOBECOM 2019 - Proceedings","","","","Institute of Electrical and Electronics Engineers Inc.","Waikoloa, HI, United states","","","","","","","","","","","http://dx.doi.org/10.1109/GLOBECOM38437.2019.9013980","Cleaning; Machine learning; Learning systems; Regression analysis; Decision trees; Feature extraction; Internet of things; Multilayer neural networks; Internet of Things; Fog; Fog computing; Quality of service; Software defined networking; Data models; Predictive models; Machine Learning; Delay estimation; Delay; Fog Computing; Knowledge-Defined Networking; Quality of Service; Software-Defined Networking; WORKLOAD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTMRYCX9","conferencePaper","2021","Bogatu, Alex; Paton, Norman W.; Douthwaite, Mark; Davie, Stuart; Freitas, Andre","Cost-effective variational active entity resolution","37th IEEE International Conference on Data Engineering, ICDE 2021, April 19, 2021  -  April 22, 2021","10844627","","10.1109/ICDE51399.2021.00114","","Accurately identifying different representations of the same real-world entity is an integral part of data cleaning and many methods have been proposed to accomplish it. The challenges of this entity resolution task that demand so much research attention are often rooted in the task-specificity and user-dependence of the process. Adopting deep learning techniques has the potential to lessen these challenges. In this paper, we set out to devise an entity resolution method that builds on the robustness conferred by deep autoencoders to reduce human-involvement costs. Specifically, we reduce the cost of training deep entity resolution models by performing unsupervised representation learning. This unveils a transferability property of the resulting model that can further reduce the cost of applying the approach to new datasets by means of transfer learning. Finally, we reduce the cost of labeling training data through an active learning approach that builds on the properties conferred by the use of deep autoencoders. Empirical evaluation confirms the accomplishment of our cost-reduction desideratum, while achieving comparable effectiveness with state-of-the-art alternatives.  2021 IEEE.","2021","2022-06-10 02:10:25","2022-07-31 02:50:28","","1272-1283","","","2021-April","","","","Proceedings - International Conference on Data Engineering","","","","IEEE Computer Society","Virtual, Chania, Greece","","","","","","","","","","","http://dx.doi.org/10.1109/ICDE51399.2021.00114","Deep learning; Learning systems; Cost effectiveness; Cost reduction; Transfer learning; Training; Data models; Data Cleaning; Adaptation models; Robustness; Training data; Deep Learning; Entity Resolution; Variational Auto Encoders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LTJAG94L","conferencePaper","2019","Lv, Zhining; Deng, Wei; Zhang, Zhihan; Guo, Ningxuan; Yan, Gangfeng","A data fusion and data cleaning system for smart grids big data","17th IEEE International Conference on Parallel and Distributed Processing with Applications, 9th IEEE International Conference on Big Data and Cloud Computing, 9th IEEE International Conference on Sustainable Computing and Communications, 12th IEEE International Conference on Social Computing and Networking, ISPA/BDCloud/SustainCom/SocialCom 2019, December 16, 2019  -  December 18, 2019","","","10.1109/ISPA-BDCloud-SustainCom-SocialCom48970.2019.00119","","The smart grid is considered as one of the important technical areas of big data applications. Based on the massive data generated by smart grids, this paper proposes a system to provide support services for data mining, which includes data fusion, data cleaning, and other data preparation and pre-processing services. According to the typical application scenarios of the power industry, targeted automatic selection and fusion are carried out on the basis of pre-processed power big data. In terms of data cleaning, a universal and effective cleaning solution based on commonly used data mining requirements is proposed. In order to improve the data cleaning efficiency and accuracy, an algorithm for missing value verification based on machine learning is proposed. The test results show that the performance accuracy of the proposed system is 100%. With a comprehensive comparison of several typical machine learning algorithms, Support Vector Machine (SVM) is considered as the most suitable algorithm for data cleaning verification.  2019 IEEE.","2019","2022-06-10 02:10:25","2022-07-31 15:42:47","","802-807","","","","","","","Proceedings - 2019 IEEE Intl Conf on Parallel and Distributed Processing with Applications, Big Data and  Cloud Computing, Sustainable Computing and Communications, Social Computing and Networking, ISPA/BDCloud/SustainCom/SocialCom 2019","","","","Institute of Electrical and Electronics Engineers Inc.","Xiamen, China","","","","","","","","","","","http://dx.doi.org/10.1109/ISPA-BDCloud-SustainCom-SocialCom48970.2019.00119","Big data; Cleaning; Electric power transmission networks; Learning algorithms; Learning systems; Cloud computing; Support vector machines; Data integration; Data mining; Social networking (online); Data fusion; Smart power grids; data fusion; Big Data; machine learning; data cleaning; big data; Machine learning algorithms; Smart grids; Databases; smart grids","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"538JG7QV","conferencePaper","2018","Ambekar, Sayali; Phalnikar, Rashmi","Disease Risk Prediction by Using Convolutional Neural Network","4th International Conference on Computing, Communication Control and Automation, ICCUBEA 2018, August 16, 2018  -  August 18, 2018","","","10.1109/ICCUBEA.2018.8697423","","Data analysis plays a significant role in handling a large amount of data in the healthcare. The previous medical researches based on handling and assimilate a huge amount of hospital data instead of prediction. Due to an enormous amount of data growth in the biomedical and healthcare field the accurate analysis of medical data becomes propitious for earlier detection of disease and patient care. However, the accuracy decreases when the medical data is partially missing. To overcome the problem of missing medical data, we perform data cleaning and imputation to transform the incomplete data to complete data. We are working on heart disease prediction on the basis of the dataset with help of Naive bayes and KNN algorithm. To extend this work, we propose the disease risk prediction using structured data. We use convolutional neural network based unimodel disease risk prediction algorithm. The prediction accuracy of CNN-UDRP algorithm reaches more than 65%. Moreover, this system answers the question related to disease which people face in their life.  2018 IEEE.","2018","2022-06-10 02:10:25","2022-07-31 14:08:14","","","","","","","","","Proceedings - 2018 4th International Conference on Computing, Communication Control and Automation, ICCUBEA 2018","","","","Institute of Electrical and Electronics Engineers Inc.","Pune, India","","","","","","","","","","","http://dx.doi.org/10.1109/ICCUBEA.2018.8697423","Learning algorithms; Forecasting; Feature extraction; Health care; Cardiology; Diseases; Data mining; Convolutional neural networks; Heart; Convolution; Sodium compounds; Prediction algorithms; Classification algorithms; CNN-UDRP algorithm; Data Mining; Heart Disease Prediction; Heart disease risk prediction; KNN; Medical diagnostic imaging; Naïve Bayes; Naive Bayes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLBWCDVP","journalArticle","2020","Shyamasundar, L.B.; Jhansi Rani, P.","A multiple-layer machine learning architecture for improved accuracy in sentiment analysis","Computer Journal","","00104620","10.1093/comjnl/bxz038","","Twitter is an online micro-blogging platform through which one can explore the hidden valuable and delightful information about the current context at any point of time, which also serves as a data source to carry out sentiment analysis. In this paper, the sentiments of large amount of tweets generated from Twitter in the form of big data have been analyzed using machine learning algorithms. A multi-tier architecture for sentiment classification is proposed in this paper, which includes modules such as tokenization, data cleaning, preprocessing, stemming, updated lexicon, stopwords and emoticon dictionaries, feature selection and machine learning classifier. Unigram and bigrams have been used as feature extractors together with x2 (Chi-squared) and Singular Value Decomposition for dimensionality reduction together with two model types (Binary and Reg), with four types of scaling methods (No scaling, Standard, Signed and Unsigned) and represented them in three different vector formats (TF-IDF, Binary and Int). Accuracy is considered as the evaluation standard for random forest and bagged trees classification methods. Sentiments were analyzed through tokenization and having several stages of pre-processing and several combinations of feature vectors and classification methods. Through which it was possible to achieve an accuracy of 84.14%. Obtained results conclude that, the proposed scheme gives a better accuracy when compared with existing schemes in the literature.  2019 The British Computer Society 2019. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com.","2020","2022-06-10 02:10:26","2022-07-30 22:42:03","","395-409","","3","63","","Computer Journal","","","","","","","","","","","","","","","Publisher: Oxford University Press","","","http://dx.doi.org/10.1093/comjnl/bxz038","Classification (of information); Learning algorithms; Learning systems; Decision trees; Sentiment analysis; Social networking (online); Client server computer systems; Dimensionality reduction; Singular value decomposition; machine learning; sentiment analysis; dimensionality reduction; pre-processing; Twitter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3D4V5E94","conferencePaper","2020","Xiaoyan, Wang; Pei, Chai; Rui, Li; Bo, Yang; Wenzhao, Nie","Research on intelligent analysis technology of power monitoring video data based on convolutional neural network","5th International Conference on Mechanical, Control and Computer Engineering, ICMCCE 2020, December 25, 2020  -  December 27, 2020","","","10.1109/ICMCCE51767.2020.00531","","With the rapid increase of on-site monitoring objects and technological development, the power on-site image monitoring data has increased geometrically. For security managers, it is necessary to efficiently and quickly identify valid data and conduct intelligent early warning. Therefore, this paper proposes an intelligent analysis method of power field surveillance video data based on convolutional neural network. Firstly, the original surveillance video material is extracted. Secondly, the video cloud storage platform is used for storage and data cleaning. At the same time, the hidden danger behaviors are classified and analyzed and marked. Finally, the proposed method is used for feature extraction, model training and field verification to realize intelligent early warning analysis of video big data. The field application effect shows that the method proposed in this paper can realize the functions of video image data feature extraction, model training, and improve the effect of image processing. Eventually, it can meet the needs of on-site video data intelligent analysis and has a certain promotion prospect.  2020 IEEE.","2020","2022-06-10 02:10:26","2022-07-31 14:55:05","","2461-2464","","","","","","","Proceedings - 2020 5th International Conference on Mechanical, Control and Computer Engineering, ICMCCE 2020","","","","Institute of Electrical and Electronics Engineers Inc.","Harbin, China","","","","","","","","","","","http://dx.doi.org/10.1109/ICMCCE51767.2020.00531","Monitoring; Neural networks; Cloud computing; Feature extraction; Security systems; Digital storage; Data mining; Convolutional neural networks; Extraction; Convolution; Video recording; Training; Computational modeling; Data models; Image enhancement; convolutional neural network; data intelligent analysis; intelligent analysis technology; video image data feature extraction; Video surveillance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5U25Y672","journalArticle","2017","Gao, Min; Lin, Yang; Sinnott, Richard O.","A mobile application for plant recognition through deep learning","13th IEEE International Conference on eScience, eScience 2017, October 24, 2017  -  October 27, 2017","","","10.1109/eScience.2017.15","","It is a simple task for humans to visually identify objects. However, computer-based image recognition remains challenging. In this paper we describe an approach for image recognition with specific focus on automated recognition of plants and flowers. The approach taken utilizes deep learning capabilities and unlike other approaches that focus on static images for feature classification, we utilize video data that compensates for the information that would otherwise be lost when comparing a static image with many others images of plants and flowers. We describe the steps taken in data collection, data cleaning and data purification, and the deep learning algorithms that were subsequently applied. We describe the mobile (iOS) application that was designed and finally we present the overall results that show that in the work undertaken thus far, the approach is able to identify 122/125 plants and 47/50 genera selected with degrees of confidence up to 95%. We also describe the performance speed up through the use of Cloud-based resources.  2017 IEEE.","2017","2022-06-10 02:10:26","2022-07-31 15:42:15","","29-38","","","","","","","Proceedings - 13th IEEE International Conference on eScience, eScience 2017","","","","","","","","","","","","","","","","http://dx.doi.org/10.1109/eScience.2017.15","Deep learning; Machine learning; Classification (of information); Learning algorithms; Neural networks; Feature extraction; Deep neural networks; Data mining; Data acquisition; Convolutional neural networks; Computer vision; Interpolation; Training; Classification algorithms; Data Mining; Deep Learning; Image recognition; e-Science; Computer Vision; Image Recognition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB8SB6JK","conferencePaper","2019","Wang, Jinlin; Zhang, Hongli; Fang, Binxing; Wang, Xing; Yin, Gongzhu; Yu, Ximiao","EDCleaner: Data Cleaning for Entity Information in Social Network","2019 IEEE International Conference on Communications, ICC 2019, May 20, 2019  -  May 24, 2019","15503607","","10.1109/ICC.2019.8761127","","The application of social network has produced a large amount of entity data in different formats, which accompanied by problems such as data offset and attribute missing. The existing research on dealing with multiple data scenarios and accuracy performance is insufficient. To solve the problem of data cleaning, EDCleaner is carried out on transforming entity information into structured data with attribute labeling. The method of attribute recognition and data normalization for semi-structured data is proposed in EDCleaner, which efficiently identifies the attribute tag relationship of data and obtains the structured data with uniform specifications. Furthermore, a data cleaning model with active learning extension is established. The machine learning classifier is used to further improve the accuracy of attribute recognition, and finally form an efficient and accurate data cleaning method. Experimental results show that EDCleaner improves the cleaning accuracy and other performing indicators of entity information and exceeds the level of state of the art.  2019 IEEE.","2019","2022-06-10 02:10:26","2022-07-31 14:04:40","","","","","2019-May","","","","IEEE International Conference on Communications","","","","Institute of Electrical and Electronics Engineers Inc.","Shanghai, China","","","","","","","","","","","http://dx.doi.org/10.1109/ICC.2019.8761127","Cleaning; Learning systems; Feature extraction; Data mining; Social networking (online); Metadata; data cleaning; Analytical models; Data models; IEEE Sections; active learning; entity information; social network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
