"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VPZH4T2U","conferencePaper","2022","Rao, Jyothi Manjunath; Narayan, Bharathi Hassan","Novel Coronavirus (COVID-19) Prediction using Deep Learning Model with Improved Meta-Heuristic Optimization Approach","4th International Conference on Smart Systems and Inventive Technology, ICSSIT 2022, January 20, 2022  -  January 22, 2022","","","10.1109/ICSSIT53264.2022.9716478","","This research develops a deep learning-based covid-19 prediction model by going through four essential phases. The obtained raw data is first submitted to the pre-processing phase to enhance the data quality and improvement in prediction accuracy of the proposed model. The data normalization and data cleaning are undergone in the pre-processing phase. The most important aspects, such as statistical features (Mean, Median, Min-Max and Standard Deviation), Exponential Moving Average (EMA), and Relative Strength Index (RSI), are retrieved from the pre-processed data. Self Improved Standard Spider Monkey Optimization algorithm (SI-SMO) is used to select the most optimal features. Following that, a new improved deep learning model, the optimized Deep Belief Network, is used to simulate the covid-19 prediction phase (DBN). DBN's weight is fine-tuned by the proposed SI-SMO algorithm. This parametric tuning of the model enriches its performance in predicting the disease. The outcome from optimized DBN portrays about the presence/absence of covid-19. Accordingly, the accuracy value accomplished by the proposed model is 0.951001582 at LP=60, which is 16.6%,19%,15.4%,14%, 2.6% and 5.3% better than the traditional models like SVM,RF,CNN, NB, WOA+DBN, EHO+DBN, MFO+DBN and SMO+DBN, respectively.  2022 IEEE","2022","2022-06-10 02:09:38","2022-07-31 05:07:08","","935-943","","","","","","","Proceedings - 4th International Conference on Smart Systems and Inventive Technology, ICSSIT 2022","","","","Institute of Electrical and Electronics Engineers Inc.","Tirunelveli, India","","","","","","","","","","","http://dx.doi.org/10.1109/ICSSIT53264.2022.9716478","Deep learning; Support vector machines; Forecasting; Feature extraction; Coronavirus; Optimization; Measurement uncertainty; Predictive models; Prediction algorithms; COVID-19; Covid-19 Detection; DBN; Multi-Feature Extraction; SI-SMOmodel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F55F8ABL","journalArticle","2021","Hsu-Yung Cheng; Chih-Chang Yu","Automatic Data Cleaning System for Large-Scale Location Image Databases Using a Multilevel Extractor and Multiresolution Dissimilarity Calculation","IEEE Intelligent Systems","","1541-1672","10.1109/MIS.2020.3021704","","In this article, we propose a system for automatically classifying and cleaning location images in large-scale image databases uploaded by arbitrary users. Detecting incorrect scenes uploaded by users and maintaining the correctness of the database through automatic data cleaning are essential because human inspection is not feasible for verifying massive amounts of data. In this study, we compared different feature extractors using deep convolutional neural networks trained using big data. We designed a multilevel extractor to improve feature extraction. Moreover, a detector based on multiresolution dissimilarity calculation was designed to overcome the issue of large intraclass distances and successfully identify incorrect scenes. The proposed system was validated using a highly challenging dataset with 138,000 images collected from Google Places. The experiments show that the multilevel extractor and the detector based on multiresolution dissimilarity calculation can improve the accuracy in identifying incorrect scenes and achieve satisfying data cleaning results.","2021","2022-06-10 02:09:38","2022-07-31 14:51:08","","49-56","","5","36","","IEEE Intelligent Systems","","IEEE Intell. Syst. (USA)","","","","","","","","","","","","","Place: USA Publisher: IEEE Computer Society","","","http://dx.doi.org/10.1109/MIS.2020.3021704","Cleaning; Classification (of information); Feature extraction; Deep neural networks; Data mining; convolutional neural nets; deep learning (artificial intelligence); Convolutional neural networks; Database systems; Intelligent systems; feature extraction; Big Data; deep learning; Google; Databases; image classification; image resolution; visual databases; Image resolution; Automatic data cleaning; Detection algorithms; location image analysis; DEEP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95T8UEGQ","conferencePaper","2021","Adam, Ali A.; Elhag, Nihad A. A.; Saeed, Fakhreldeen Abbas; Yagob, Mohamed; Mohamed, Fayha; Eassa, N.; Abdalaziz, Hanaa S.; Ahmed, M.A.; Babiker, Sharief F.","An Ensemble Machine Learning Model to Investigate the Screening System for Identification of Potential Patients with COVID-19 in Sudan","2021 International Congress of Advanced Technology and Engineering, ICOTEN 2021, July 4, 2021  -  July 5, 2021","","","10.1109/ICOTEN52080.2021.9493517","","This study aims at designing an ensemble Machine Learning Model to serve as a screening system to predict the potential of COVID-19 infection. according to specific parameters, it considers an online survey filled by 5966 participants from Khartoum City since Khartoum was under quarantine. Major statistical approaches were implemented as data cleaning, performing feature selection using Random Forest algorithm to elect the proper features, and finally, building the model on two parts: the first one used K-mode clustering algorithm whereas the second utilized Support Vector Classifier (SVC). The features included symptoms, age, underlying conditions, geographical location, the period of the symptoms, close contact with someone who has confirmed a case of coronavirus, and the number of deaths among the family members. The results indicated that the overall accuracy of the K-mode Part was 71 %; however, the sensitivity to predict cases as negative was 77%, while the accuracy of SVC Part was 76 %. The identity between predictions of the two Parts was 79%. The work concluded that the symptoms in the proposed Screen system - considering the highest weight- appeared as following: Fatigue, Headache, Fever, Gastrointestinal Disorders, Anosmia, Dry Cough, Short of Breath, and Chest Pain, respectively.  2021 IEEE.","2021","2022-06-10 02:09:38","2022-07-31 02:21:13","","","","","","","","","2021 International Congress of Advanced Technology and Engineering, ICOTEN 2021","","","","Institute of Electrical and Electronics Engineers Inc.","Virtual, Online","","","","","","","","","","","http://dx.doi.org/10.1109/ICOTEN52080.2021.9493517","Machine learning; Surveys; Decision trees; Forecasting; Diagnosis; Clustering algorithms; Static Var compensators; Predictive models; Machine Learning; Urban areas; COVID-19; Support vector machine classification; K-mode Clustering; Sensitivity; Static VAr compensators; Support Vector Classifier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RXZLPHG3","conferencePaper","2021","Feng, Alice","Accurate COVID-19 Health Outcome Prediction and Risk Factors Identification through an Innovative Machine Learning Framework Using Longitudinal Electronic Health Records","9th IEEE International Conference on Healthcare Informatics, ISCHI 2021, August 9, 2021  -  August 12, 2021","","","10.1109/ICHI52183.2021.00099","","COVID-19 is a respiratory disease that has caused a worldwide pandemic and put a strain on the global healthcare systems. To better protect and treat higher risk individuals and alleviate the burden on healthcare systems, it is crucial to identify risk factors and build accurate predictive models for COVID-19 related health outcomes. However, current predictive models focus on predicting the risk of mortality, and rely on COVID-19 specific medical data such as CT scans and COVID-19 lab tests results after a positive COVID-19 diagnosis. To address these issues, we developed an innovative supervised machine learning framework using synthetic veteran Electronic Health Records (EHR) which were routinely collected during past clinic visits. Our models accurately predicted COVID-19 related health outcomes including mortality, ventilation, days in hospital or ICU. In particular, we developed a series of unique and effective data processing algorithms, including data cleaning, vector representation, initial feature screening. Then we trained models using state-of-the-art machine learning strategies combined with different parameter settings. Our machine learning pipeline not only consistently outperformed those developed by other research groups using the same set of EHR, but also achieved similar accuracy as those trained on medical data that were only available after COVID-19 diagnosis. In addition, top risk factors for COVID-19 were identified, which include age, diabetes, metabolic syndromes, heart disease, kidney disease etc., and are consistent with epidemiology findings. Built on veteran's EHR, our results were especially relevant to veterans and filled in the gap of missing COVID-19 research for veterans who are at much higher risk of severe COVID-19 illness than the general population. This project also demonstrated that longitudinal EHR data can be successfully leveraged to provide a holistic prediction of an individual's health risk based on past health records, which is critical for controlling emerging infectious diseases such as COVID-19.  2021 IEEE.","2021","2022-06-10 02:09:38","2022-07-31 01:54:21","","519-526","","","","","","","Proceedings - 2021 IEEE 9th International Conference on Healthcare Informatics, ISCHI 2021","","","","Institute of Electrical and Electronics Engineers Inc.","Virtual, Victoria, BC, Canada","","","","","","","","","","","http://dx.doi.org/10.1109/ICHI52183.2021.00099","Data handling; Machine learning; Pipelines; Computerized tomography; E-learning; Forecasting; Diseases; Diagnosis; Records management; Supervised learning; Heart; Health risks; machine learning; Predictive models; COVID-19; Medical services; COVID-19 predictive model; electronic health record; Infectious diseases","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EARWCSQ6","conferencePaper","2020","Yin, Jun; Zhang, Jianye; Li, Degao; Wang, Tianjun; Jing, Kang","Big data cleaning model of smart grid based on Tensor Tucker decomposition","2020 International Conference on Big Data and Artificial Intelligence and Software Engineering, ICBASE 2020, October 23, 2020  -  October 25, 2020","","","10.1109/ICBASE51474.2020.00043","","The traditional big data cleaning model processes data in the form of template matching, which is limited by the data dimension. It not only needs a large calculation space, but also has poor data cleaning effect. To solve the above problems, a smart grid big data cleaning model based on tensor Tucker decomposition is proposed. KNN algorithm is used to detect abnormal data in power grid big data, and the missing data is filled and removed. The tensor Tucker decomposition is used to compress the data and reduce the data dimension. Based on the neural network structure, the data cleaning model is constructed. Compared with the traditional model, the average effective cleaning rate of the cleaning model after tensor Tucker decomposition is 94.16%, which has good data cleaning effect.  2020 IEEE.","2020","2022-06-10 02:09:39","2022-07-31 14:44:22","","166-169","","","","","","","Proceedings - 2020 International Conference on Big Data and Artificial Intelligence and Software Engineering, ICBASE 2020","","","","Institute of Electrical and Electronics Engineers Inc.","Chengdu, China","","","","","","","","","","","http://dx.doi.org/10.1109/ICBASE51474.2020.00043","Big data; Cleaning; Electric power transmission networks; Artificial intelligence; Software engineering; Data processing; Smart power grids; Tensors; Template matching; Big Data; data cleaning; Data models; power grid big data; Safety; smart grid; Smart grids; tensor Tucker decomposition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIHGTM64","conferencePaper","2019","Noel, Ridwan Rashid; Mehra, Rohit; Lama, Palden","Towards self-managing cloud storage with reinforcement learning","7th IEEE International Conference on Cloud Engineering, IC2E 2019, June 24, 2019  -  June 27, 2019","","","10.1109/IC2E.2019.000-9","","Cloud storage services are often associated with various performance issues due to load imbalance, interference from background tasks such as data scrubbing, backfilling, recovery, and the difference in processing capabilities of heterogeneous servers in a datacenter. This has a significant impact on a broad range of applications that are characterized by massive working sets and real-time constraints. However, it is challenging and burdensome for human operators to hand-tune various control-knobs in a cloud-scale storage cluster for maintaining optimal performance under diverse workload conditions. Our study on an open-source object-based storage system, Ceph, shows that common load balancing strategies are ineffective unless they are adapted according to workload characteristics. Furthermore, positive effects of an applied strategy may not be immediately visible. To address these challenges, we developed a machine learning based system adaptation technique that enables a cloud storage system to manage itself through load balancing and data migration with the aim of delivering optimal performance in the face of diverse workload patterns and resource bottlenecks. In particular, we applied a stochastic policy gradient based reinforcement learning technique to track performance hotspots in the storage cluster, and take appropriate corrective actions to maximize future performance under a variety of complex scenarios. For this purpose, we leveraged system-level performance monitoring and commonly available control-knobs in object-based cloud storage systems. We implemented the developed techniques to build an Adaptive Resource Management (ARM) system for object based storage cluster, and evaluated its performance on NSF Cloud's Chameleon testbed. Experiments using Cloud Object Storage Benchmark (COSBench) show that, ARM improves the average read and write response time of Ceph storage cluster by upto 50% and 33% respectively, compared to the default case. It also outperforms a state-of-the-art dynamic load rebalancing technique in terms of read and write performance of Ceph storage by 43% and 36% respectively.  2019 IEEE.","2019","2022-06-10 02:09:39","2022-07-31 03:53:28","","34-44","","","","","","","Proceedings - 2019 IEEE International Conference on Cloud Engineering, IC2E 2019","","","","Institute of Electrical and Electronics Engineers Inc.","Prague, Czech republic","","","","","","","","","","","http://dx.doi.org/10.1109/IC2E.2019.000-9","Open systems; Learning systems; Reinforcement learning; Cloud computing; Stochastic systems; Digital storage; Information management; Balancing; Dynamic loads; Knobs; Storage as a service (STaaS); Storage management; Task analysis; Hardware; Servers; Interference; Ceph; Cloud Storage; Load management; Performance Interference; Reinforcement Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWUC7CSW","journalArticle","2020","Yu, Xi; Yang, Qi; Wang, Ruiqi; Fang, Runqing; Deng, Mingsen","Data cleaning for personal credit scoring by utilizing social media data: An empirical study","IEEE Intelligent Systems","","15411672","10.1109/MIS.2020.2972214","","With the accumulation of data on personal behavior and the development of machine learning models and algorithms, it is becoming possible to use social media data for personal credit scoring. In this article, we use the systematic sampling method to obtain Douban's social media data. Because there are many abnormal users in these data, they are real but false data for personal credit evaluation. In order to better carry out personal credit scoring, we propose three criteria, power exponents of time interval distribution of individual user i, user activity Ai, and the ratio of out-degree and in-degree Ri of user i, which are used to systematically clean the data. And then, we used the logistic regression method to score the individual credits of users before and after data cleaning, and found that the rank order of personal credit scoring has changed significantly. This change is largely attributed to the changes of network structure after data cleaning. We believe that our work is very important to use the social media data to establish a credible personal credit evaluation system to reduce the credit risk of the current Internet financial industry.  2001-2011 IEEE.","2020","2022-06-10 02:09:39","2022-07-31 03:01:36","","7-15","","2","35","","IEEE Intelligent Systems","","","","","","","","","","","","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","","","http://dx.doi.org/10.1109/MIS.2020.2972214","Cleaning; Machine learning; Support vector machines; Social networking (online); Logistic regression; Risk assessment; Intelligent systems; Data cleaning; Data models; Personal credit scoring; Power-law distribution; Social media data; User activity; COMMUNICATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I33WY4EF","conferencePaper","2020","Patel, Jayesh","Unification of Machine Learning Features","44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, July 13, 2020  -  July 17, 2020","","","10.1109/COMPSAC48688.2020.00-93","","In the Information Age, Machine learning (ML) provides a competitive advantage to any business. Machine learning applications are not limited to driverless cars or online recommendations but are widely used in healthcare, social services, government systems, telecommunications, and so on. As many enterprises are trying to step up machine learning applications, it is critical to have a long-term strategy. Most of the enterprises are not able to truly realize the fruits of ML capabilities due to its complexity. It is easier to access a variety of data today due to data democratization, distributed storage, technological advancements, and big data applications. Despite easier data access and recent advancements in ML, developers still spend most of the time in data cleansing, data preparation, and data modeling for ML applications. These steps are often repeated and result in identical features. As identical features can have inconsistent processing while testing and training, more issues pop up at later stages in ML application development. The unification of ML features is an effective way to address these issues. This paper presents details about numerous methods to achieve ML features unification.  2020 IEEE.","2020","2022-06-10 02:09:39","2022-07-31 03:47:47","","1201-1205","","","","","","","Proceedings - 2020 IEEE 44th Annual Computers, Software, and Applications Conference, COMPSAC 2020","","","","Institute of Electrical and Electronics Engineers Inc.","Virtual, Madrid, Spain","","","","","","","","","","","http://dx.doi.org/10.1109/COMPSAC48688.2020.00-93","Machine learning; Digital storage; Application programs; Big Data; Competition; Online systems; Training; Data models; Distributed databases; Business; Complexity theory; ML Pipeline, Feature Engineering, ML Development, Feature store, Big Data Engineering; Big Data Engineering; Feature Engineering; Feature store; ML Development; ML Pipeline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZBEFZCQ6","conferencePaper","2021","Ndichu, Samuel; Ban, Tao; Takahashi, Takeshi; Inoue, Daisuke","A Machine Learning Approach to Detection of Critical Alerts from Imbalanced Multi-Appliance Threat Alert Logs","2021 IEEE International Conference on Big Data, Big Data 2021, December 15, 2021  -  December 18, 2021","","","10.1109/BigData52589.2021.9671956","","The extraordinary number of alerts generated by network intrusion detection systems (NIDS) can desensitize security analysts tasked with incident response. Security information and event management systems (SIEMs) perform some rudimentary automation but cannot replicate the decision-making process of a skilled analyst. Machine learning and artificial intelligence (AI) can detect patterns in data with appropriate training. In practice, the majority of the alert data comprises false alerts, and true alerts form only a small proportion. Consequently, a naive engine that classifies all security alerts into the majority class can yield a superficial high accuracy close to 100%. Without any correction for the class imbalance, the false alerts will dominate algorithmic predictions resulting in poor generalization performance. We propose a machine-learning approach to address the class imbalance problem in multi-appliance security alert data and automate the security alert analysis process performed in security operations centers (SOCs). We first used the neighborhood cleaning rule (NCR) to identify and remove ambiguous, noisy, and redundant false alerts. Then, we applied the support vector machine synthetic minority oversampling technique (SVMSMOTE) to generate synthetic training true alerts. Finally, we fit and evaluated the decision tree and random forest classifiers. In the experiments, using alert data from eight security appliances, we demonstrated that the proposed method can significantly reduce the need for manual auditing, decreasing the number of uninspected alerts and achieving a performance of 99.524% in recall.  2021 IEEE.","2021","2022-06-10 02:09:39","2022-07-30 22:36:25","","2119-2127","","","","","","","Proceedings - 2021 IEEE International Conference on Big Data, Big Data 2021","","","","Institute of Electrical and Electronics Engineers Inc.","Virtual, Online, United states","","","","","","","","","","","http://dx.doi.org/10.1109/BigData52589.2021.9671956","Cleaning; Automation; Decision trees; Support vector machines; Information management; Random forests; Intrusion detection; Big Data; machine learning; data cleaning; Training; Noise measurement; Security; alert fatigue; alert screening; Class imbalance; oversampling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B6PI928L","conferencePaper","2020","Yuan, Jindou; Chen, Songsong; Gong, Feixiang; Li, Lei","Research on Data Recognition of Power Distribution Network in Transformer District Based on Recurrent Neural Network","6th IEEE International Conference on Computer and Communications, ICCC 2020, December 11, 2020  -  December 14, 2020","","","10.1109/ICCC51575.2020.9345167","","As the scale of collected data continues to increase, traditional anomaly detection methods are difficult to apply to large-scale online detection systems. Therefore, this paper uses the recurrent neural network (RNN) in deep learning theory to realize the anomaly detection of time series data in the power system. The models built in this paper have relatively high feasibility and effectiveness compared with the k-nearest neighbor (KNN) algorithm. The precision and the recall rate of abnormal data detection both reaches 98.6%. Finally, the data cleaning framework is proposed to process the data.  2020 IEEE.","2020","2022-06-10 02:09:40","2022-07-31 14:57:46","","2038-2041","","","","","","","2020 IEEE 6th International Conference on Computer and Communications, ICCC 2020","","","","Institute of Electrical and Electronics Engineers Inc.","Chengdu, China","","","","","","","","","","","http://dx.doi.org/10.1109/ICCC51575.2020.9345167","Anomaly detection; Cleaning; Deep learning; Recurrent neural networks; Nearest neighbor search; Time series analysis; Online systems; Power systems; Conferences; algorithm; data recognition; power distribution; recurrent neural network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FK38DVM","conferencePaper","2021","Bijoy, Md. Hasan Imam; Hasan, Mehedi; Tusher, Abdur Nur; Rahman, Md. Mahbubur; Mia, Md. Jueal; Rabbani, Masud","An Automated Approach for Bangla Sentence Classification Using Supervised Algorithms","12th International Conference on Computing Communication and Networking Technologies, ICCCNT 2021, July 6, 2021  -  July 8, 2021","","","10.1109/ICCCNT51525.2021.9579940","","Natural Language Processing (NLP) is one of the greatest familiar field of Artificial Intelligence. Bangla text classification is become a significant problem due to the availability of textual documents. So, it's high time to solve this problem for better information organization and knowledge management. This study identifies the type of Bangla sentence from a human story: exclamatory or interrogative text document. Several machine learning approaches are applying to the dataset and identify the sentence from the text document. Regulating data is collected from various platforms such as story, Bengali's blog, conversation, etc. To get the output, we need to go through hard work as data cleaning, preprocessing, tokenized by the Countervector, etc. After processing data for the feeding model, we conduct various classification approaches to predict the sentence and provide high accuracy for deciding the result. Among all the approaches, Random Forest and XGBoost provide the highest accuracy of 96.39% in parallel. This study also provides the advantage of sentimental analysis by detecting the type of document in further implementation.  2021 IEEE.","2021","2022-06-10 02:09:40","2022-07-31 02:18:07","","","","","","","","","2021 12th International Conference on Computing Communication and Networking Technologies, ICCCNT 2021","","","","Institute of Electrical and Electronics Engineers Inc.","Kharagpur, India","","","","","","","","","","","http://dx.doi.org/10.1109/ICCCNT51525.2021.9579940","Data handling; Machine learning; Classification (of information); Learning algorithms; Decision trees; Forestry; Natural language processing systems; Knowledge management; Data models; Predictive models; Machine Learning; Organizations; Natural language processing; XGBoost; Text categorization; Random Forest; Text processing; Information retrieval systems; Bangia Sentence Classification; Natural Language Processing; Supervised Algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZBEUPRC","journalArticle","2021","Ma, Lichuan; Pei, Qingqi; Zhou, Lu; Zhu, Haojin; Wang, Licheng; Ji, Yusheng","Federated Data Cleaning: Collaborative and Privacy-Preserving Data Cleaning for Edge Intelligence","IEEE Internet of Things Journal","","23274662","10.1109/JIOT.2020.3027980","","As an important driving factor of emerging Internet-of-Things (IoT) applications, machine learning algorithms are currently facing the challenge of how to 'clean' data noise, that is introduced during the training process (e.g., asynchronous execution and lossy data compression and quantization). In an attempt to guarantee data quality, various data cleaning approaches have been proposed to filter out abnormal data entries based on the global data distribution. However, most existing data cleaning approaches are based on a centralized paradigm and thus cannot be applied to future edge-based IoT applications, where each edge node (EN) has only a limited view of the global data distribution. Moreover, the increasing demand for privacy preservation largely prevents ENs from combining their data for centralized cleaning. In this study, we propose a federated data cleaning protocol, coined as FedClean, for edge intelligence (EI) scenarios that is designed to achieve data cleaning without compromising data privacy. More specifically, different ENs first generate Boolean shares of their data and distribute them to two noncolluding servers. These two servers then run the FedClean protocol to privately and efficiently compute the attribute value frequency (AVF) scores of the collected data entries, which are then sorted in ascending order via a bitonic sorting network without revealing their values. As a result, data entries with lower AVF scores are considered as abnormal and filtered out. The security, efficiency, and effectiveness of the proposed approach are then demonstrated via concrete security analysis and comprehensive experiments.  2014 IEEE.","2021","2022-06-10 02:09:40","2022-07-31 03:14:09","","6757-6770","","8","8","","IEEE Internet of Things Journal","","","","","","","","","","","","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","","","http://dx.doi.org/10.1109/JIOT.2020.3027980","Cleaning; Machine learning; Learning algorithms; Internet of things; Privacy by design; Internet of Things; Data privacy; Data cleaning; Data models; Collaboration; edge intelligence (EI); privacy preserving; Protocols; Servers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3BDIXSU","journalArticle","2018","Laure, Berti-Equille; Angela, Bonifati; Tova, Milo","Machine learning to data management: A round trip","34th IEEE International Conference on Data Engineering, ICDE 2018, April 16, 2018  -  April 19, 2018","","","10.1109/ICDE.2018.00226","","With the emergence of machine learning (ML) techniques in database research, ML has already proved a tremendous potential to dramatically impact the foundations, algorithms, and models of several data management tasks, such as error detection, data cleaning, data integration, and query inference. Part of the data preparation, standardization, and cleaning processes, such as data matching and deduplication for instance, could be automated by making a ML model 'learn' and predict the matches routinely. Data integration can also benefit from ML as the data to be integrated can be sampled and used to design the data integration algorithms. After the initial manual work to setup the labels, ML models can start learning from the new incoming data that are being submitted for standardization, integration, and cleaning. The more data supplied to the model, the better the ML algorithm can perform and deliver accurate results. Therefore, ML is more scalable compared to traditional and time-consuming approaches. Nevertheless, many ML algorithms require an out-of-The-box tuning and their parameters and scope are often not adapted to the problem at hand. To make an example, in cleaning and integration processes, the window sizes of values used for the ML models cannot be arbitrarily chosen and require an adaptation of the learning parameters. This tutorial will survey the recent trend of applying machine learning solutions to improve data management tasks and establish new paradigms to sharpen data error detection, cleaning, and integration at the data instance level, as well as at schema, system, and user levels.  2018 IEEE.","2018","2022-06-10 02:09:41","2022-07-31 03:15:45","","1735-1738","","","","","","","Proceedings - IEEE 34th International Conference on Data Engineering, ICDE 2018","","","","","","","","","","","","","","","","http://dx.doi.org/10.1109/ICDE.2018.00226","Cleaning; Machine learning; Classification (of information); Learning systems; Inference engines; Error detection; Data integration; Information management; Query processing; Standardization; error detection; machine learning; data cleaning; classification; clustering; Data models; Task analysis; Databases; data management; data repairing; query inference; Tutorials; DISCOVERY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSSNWB2U","conferencePaper","2021","Shuo Zhao; Xin Li; Ying-Chi Chen","Robust classification with noisy labels for manufacturing applications: a hybrid approach based on active learning and data cleaning","IECON 2021 - 47th Annual Conference of the IEEE Industrial Electronics Society, 13-16 Oct. 2021","","","10.1109/IECON48115.2021.9589632","","Classification is an important machine learning technique that attracts growing interests in various manufacturing applications. Learning an accurate classifier generally requires a large-scale perfectly-labeled training dataset. However, such ""golden"" labels are not only expensive but also difficult to collect in practice. To facilitate accurate classification in the presence of noisy labels, we propose a novel hybrid method based on active learning and data cleaning. Specifically, we first train an initial classifier with noisily- labeled data. Based on its prediction outcomes, a set of most informative samples is queried for manual annotation. To effectively correct other incorrect labels, we further self-label the unqueried samples based on the true labels provided by human experts and the estimated labels predicted by the initial classifier. As demonstrated by the experimental results based on two industrial datasets, the proposed approach achieves superior accuracy over other conventional methods.","2021","2022-06-10 02:09:41","2022-07-31 04:31:30","","6 pp.","","","","","","","IECON 2021 - 47th Annual Conference of the IEEE Industrial Electronics Society","","","","IEEE","Piscataway, NJ, USA","","","","","","","","","","","http://dx.doi.org/10.1109/IECON48115.2021.9589632","Cleaning; Machine learning; learning (artificial intelligence); pattern classification; Industrial electronics; production engineering computing; manufacturing systems; data cleaning; classification; Training; Conferences; Manuals; active learning; Annotations; manufacturing; noisy labels","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDI3ZGMQ","journalArticle","2022","Cerda, Patricio; Varoquaux, Gael","Encoding High-Cardinality String Categorical Variables","IEEE Transactions on Knowledge and Data Engineering","","10414347","10.1109/TKDE.2020.2992529","","Statistical models usually require vector representations of categorical variables, using for instance one-hot encoding. This strategy breaks down when the number of categories grows, as it creates high-dimensional feature vectors. Additionally, for string entries, one-hot encoding does not capture morphological information in their representation. Here, we seek low-dimensional encoding of high-cardinality string categorical variables. Ideally, these should be: Scalable to many categories; interpretable to end users; and facilitate statistical analysis. We introduce two encoding approaches for string categories: A Gamma-Poisson matrix factorizationon substring counts, and a min-hash encoder, for fast approximation of string similarities. We show that min-hash turns set inclusions into inequality relations that are easier to learn. Both approaches are scalable and streamable. Experiments on real and simulated data show that these methods improve supervised learning with high-cardinality categorical variables. We recommend the following: If scalability is central, the min-hash encoder is the best option as it does not require any data fit; if interpretability is important, the Gamma-Poisson factorization is the best alternative, as it can be interpreted as one-hot encoding on inferred categories with informative feature names. Both models enable autoML on string entries as they remove the need for feature engineering or data cleaning.  2020 IEEE.","2022","2022-06-10 02:10:18","2022-07-31 03:06:00","","1164-1176","","3","34","","IEEE Transactions on Knowledge and Data Engineering","","","","","","","","","","","","","","","Publisher: IEEE Computer Society","","","http://dx.doi.org/10.1109/TKDE.2020.2992529","Cleaning; Machine learning; Factorization; Semantics; Signal encoding; Encoding (symbols); Data models; Encoding; Statistical analysis; autoML; Gamma-Poisson factorization; interpretable machine learning; large-scale data; min-hash; Natural language processing; Statistical learning; string categorical variables; ALGORITHMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
